part_id,staff,measure,onset_divisions,absolute_divisions,line,placement,syllabic,engraved_syllable,wordbuilder_token,extend,duration_divisions
P1,Soprano S,4,0,64,1,below,single,no,no,,16
P1,Soprano S,4,16,80,1,below,single,light,light,yes,16
P1,Soprano S,7,0,160,1,below,single,dark,dark,,8
P1,Soprano S,7,8,168,1,below,single,night?,night?,,16
P1,Soprano S,8,8,200,1,below,single,This,This,,8
P1,Soprano S,8,16,208,1,below,single,world,world,,8
P1,Soprano S,8,24,216,1,below,single,is,is,,8
P1,Soprano S,9,0,224,1,below,single,loud;,loud;,,8
P1,Soprano S,9,8,232,1,below,single,what,what,,8
P1,Soprano S,9,16,240,1,below,single,binds,binds,,8
P1,Soprano S,9,24,248,1,below,single,us,us,,8
P1,Soprano S,10,0,256,1,below,single,now?,now?,,8
P1,Soprano S,10,16,272,1,below,single,Soul?,Soul?,,16
P1,Soprano S,15,28,444,1,below,single,Look,Look,,2
P1,Soprano S,15,30,446,1,below,single,at,at,,2
P1,Soprano S,16,0,448,1,below,single,this!,this!,,8
P1,Soprano S,16,28,476,1,below,single,This,This,,4
P1,Soprano S,17,0,480,1,below,begin,ten,ten-,,6
P1,Soprano S,17,6,486,1,below,end,der,-der,,2
P1,Soprano S,17,8,488,1,below,single,world.,world.,,16
P1,Soprano S,17,24,504,1,below,single,Yet,Yet,,8
P1,Soprano S,18,0,512,1,below,single,love,love,yes,8
P1,Soprano S,19,8,552,1,below,single,shines,shines,,16
P1,Soprano S,19,24,568,1,below,single,through,through,yes,8
P1,Soprano S,20,24,600,1,below,single,though,though,yes,8
P1,Soprano S,21,16,624,1,below,single,in,in,,12
P1,Soprano S,21,28,636,1,below,single,the,the,,4
P1,Soprano S,22,0,640,1,below,single,night,night,,24
P1,Soprano S,23,8,680,1,below,single,our,our,yes,6
P1,Soprano S,23,28,700,1,below,single,eyes,eyes,,4
P1,Soprano S,24,4,708,1,below,single,fail,fail,yes,4
P1,Soprano S,24,28,732,1,below,begin,a,a-,,4
P1,Soprano S,25,0,736,1,below,end,las,-las,,24
P1,Soprano S,25,24,760,1,below,single,in,in,,8
P1,Soprano S,26,0,768,1,below,single,time,time,,12
P1,Soprano S,26,12,780,1,below,single,we,we,,4
P1,Soprano S,26,16,784,1,below,single,feel,feel,yes,16
P1,Soprano S,27,8,808,1,below,single,less,less,yes,8
P1,Soprano S,28,0,832,1,below,single,and,and,,16
P1,Soprano S,28,16,848,1,below,single,less,less,yes,16
P1,Soprano S,32,20,980,1,below,single,Who,Who,yes,4
P1,Soprano S,33,8,992,1,below,single,can,can,,4
P1,Soprano S,33,12,996,1,below,single,feel?,feel?,yes,4
P1,Soprano S,36,8,1064,1,below,single,Who,Who,yes,8
P1,Soprano S,36,28,1084,1,below,single,feels,feels,yes,4
P1,Soprano S,37,4,1092,1,below,single,these,these,yes,4
P1,Soprano S,37,16,1104,1,below,begin,with,with-,,4
P1,Soprano S,37,20,1108,1,below,end,ered,-ered,,4
P1,Soprano S,37,24,1112,1,below,single,trees,trees,yes,8
P1,Soprano S,41,16,1232,1,below,single,where,where,,16
P1,Soprano S,42,0,1248,1,below,single,is,is,,12
P1,Soprano S,42,12,1260,1,below,single,the,the,,4
P1,Soprano S,42,16,1264,1,below,single,sun,sun,yes,16
P1,Soprano S,52,0,1520,1,below,single,What,What,,4
P1,Soprano S,52,4,1524,1,below,single,are,are,yes,4
P1,Soprano S,52,10,1530,1,below,begin,won,won-,,2
P1,Soprano S,52,20,1540,1,below,end,ders,-ders,,4
P1,Soprano S,53,0,1544,1,below,single,in,in,,8
P1,Soprano S,53,12,1556,1,below,single,night?,night?,,12
P1,Soprano S,57,8,1648,1,below,single,Where,Where,,8
P1,Soprano S,57,16,1656,1,below,single,sleeps,sleeps,yes,8
P1,Soprano S,58,4,1668,1,below,single,the,the,,4
P1,Soprano S,58,8,1672,1,below,single,light?,light?,yes,16
P1,Soprano S,60,28,1740,1,below,single,Deep,Deep,yes,4
P1,Soprano S,61,16,1760,1,below,begin,shad,shad-,,4
P1,Soprano S,61,20,1764,1,below,end,ows,-ows,,12
P1,Soprano S,62,16,1792,1,below,single,live,live,yes,8
P1,Soprano S,63,16,1816,1,below,single,in,in,yes,8
P1,Soprano S,65,8,1856,1,below,single,night.,night.,,16
P1,Soprano S,66,16,1888,1,below,single,We,We,,4
P1,Soprano S,66,20,1892,1,below,begin,car,car-,,4
P1,Soprano S,66,26,1898,1,below,end,ry,-ry,,2
P1,Soprano S,66,28,1900,1,below,single,on,on,yes,4
P1,Soprano S,67,4,1908,1,below,single,with,with,,4
P1,Soprano S,67,8,1912,1,below,begin,flash,flash-,,8
P1,Soprano S,67,20,1924,1,below,end,lights,-lights,,4
P1,Soprano S,68,16,1952,1,below,single,we,we,,4
P1,Soprano S,68,20,1956,1,below,begin,car,car-,,4
P1,Soprano S,68,26,1962,1,below,end,ry,-ry,,2
P1,Soprano S,68,28,1964,1,below,single,on,on,yes,4
P1,Soprano S,69,16,1984,1,below,single,in,in,,16
P1,Soprano S,70,0,2000,1,below,single,this:,this:,,24
P1,Soprano S,71,8,2032,1,below,single,new,new,,16
P1,Soprano S,72,0,2048,1,below,single,world.,world.,yes,24
P1,Soprano S,73,16,2088,1,below,single,Our,Our,,4
P1,Soprano S,73,20,2092,1,below,single,one,one,yes,4
P1,Soprano S,75,8,2120,1,below,single,world,world,yes,16
P1,Soprano S,77,0,2160,1,below,single,This,This,,16
P1,Soprano S,77,16,2176,1,below,single,Brave,Brave,,16
P1,Soprano S,78,4,2196,1,below,single,World,World,yes,4
P1,Soprano S,89,16,2552,1,below,single,warm,warm,yes,16
P1,Soprano S,90,24,2592,1,below,single,"breath,","breath,",yes,8
P1,Soprano S,91,24,2624,1,below,single,warm,warm,yes,8
P1,Soprano S,93,0,2664,1,below,single,hands:,hands:,,16
P1,Soprano S,93,24,2688,1,below,begin,to,to-,yes,8
P1,Soprano S,94,12,2708,1,below,middle,geth,geth-,yes,4
P1,Soprano S,95,8,2736,1,below,end,er.,-er.,yes,24
P1,Soprano S,101,16,2936,1,below,begin,car,car-,,16
P1,Soprano S,102,0,2952,1,below,end,ry,-ry,,8
P1,Soprano S,102,16,2968,1,below,single,yours,yours,yes,12
P1,Soprano S,103,16,3000,1,below,single,too,too,,16
P1,Soprano S,104,8,3024,1,below,single,One,One,,24
P1,Soprano S,105,0,3048,1,below,single,"light,","light,",,32
P1,Soprano S,106,8,3088,1,below,single,though,though,,24
P1,Soprano S,107,0,3112,1,below,single,"dim,","dim,",,16
P1,Soprano S,108,0,3144,1,below,single,with,with,,16
P1,Soprano S,108,16,3160,1,below,single,"love,","love,",yes,8
P1,Soprano S,110,0,3192,1,below,single,can,can,,24
P1,Soprano S,110,24,3216,1,below,single,pierce,pierce,yes,8
P1,Soprano S,111,8,3232,1,below,single,can,can,,16
P1,Soprano S,111,24,3248,1,below,single,pierce,pierce,yes,8
P1,Soprano S,112,8,3264,1,below,single,night,night,yes,24
P1,Soprano S,115,0,3352,1,below,single,Who?,Who?,yes,32
P1,Soprano S,117,0,3416,1,below,single,who,who,yes,24
P1,Soprano S,119,0,3472,1,below,single,who,who,yes,24
P1,Soprano S,121,0,3520,1,below,single,who,who,yes,24
P1,Soprano S,123,0,3568,1,below,single,who,who,yes,24
P1,Soprano S,124,16,3608,1,below,single,who,who,yes,8
P1,Soprano S,125,8,3624,1,below,single,who,who,,16
P1,Soprano S,126,0,3640,1,below,single,who,who,,24
P1,Soprano S,127,0,3664,1,below,single,who,who,,24
P1,Soprano S,128,0,3688,1,below,single,who,who,yes,24
P1,Soprano S,130,4,3740,1,below,single,Night,Night,yes,4
P1,Soprano S,133,0,3808,1,below,single,Light,Light,yes,24
P1,Soprano S,134,12,3844,1,below,single,Light,Light,yes,12
P1,Soprano S,136,8,3888,1,below,single,Night,Night,yes,16
P1,Soprano S,139,8,3960,1,below,single,Light,Light,,16
P1,Soprano S,140,8,3984,1,below,single,night,night,yes,16
P1,Soprano S,141,8,4008,1,below,single,light,light,yes,16
P1,Soprano S,142,16,4040,1,below,single,night,night,yes,8
P1,Soprano S,144,16,4088,1,below,single,light,light,yes,8
P1,Soprano S,148,0,4160,1,below,single,night,night,,24
P1,Soprano S,149,0,4184,1,below,single,light,light,yes,24
P2,Alto S,2,0,0,1,below,single,Here,Here,,16
P2,Alto S,2,16,16,1,below,single,"now,","now,",,16
P2,Alto S,3,6,38,1,below,begin,a,a-,,2
P2,Alto S,3,8,40,1,below,end,wake,-wake,,8
P2,Alto S,3,28,60,1,below,begin,with,with-,,4
P2,Alto S,4,0,64,1,below,end,no,-no,,16
P2,Alto S,4,16,80,1,below,single,light,light,yes,16
P2,Alto S,6,8,136,1,below,single,this,this,,8
P2,Alto S,6,16,144,1,below,single,dark,dark,yes,16
P2,Alto S,7,8,168,1,below,single,night?,night?,,16
P2,Alto S,8,8,200,1,below,single,This,This,,8
P2,Alto S,8,16,208,1,below,single,world,world,,8
P2,Alto S,8,24,216,1,below,single,is,is,,8
P2,Alto S,9,0,224,1,below,single,loud;,loud;,,8
P2,Alto S,9,8,232,1,below,single,what,what,,8
P2,Alto S,9,16,240,1,below,single,binds,binds,,8
P2,Alto S,9,24,248,1,below,single,us,us,,8
P2,Alto S,10,0,256,1,below,single,now?,now?,,8
P2,Alto S,10,16,272,1,below,single,"Oh,","Oh,",,16
P2,Alto S,11,0,288,1,below,single,what,what,,8
P2,Alto S,11,8,296,1,below,begin,hol,hol-,,16
P2,Alto S,11,24,312,1,below,end,low,-low,,8
P2,Alto S,12,0,320,1,below,single,faith,faith,,8
P2,Alto S,12,12,332,1,below,single,is,is,,4
P2,Alto S,12,16,336,1,below,single,near?,near?,,8
P2,Alto S,15,28,444,1,below,single,Look,Look,,2
P2,Alto S,15,30,446,1,below,single,at,at,,2
P2,Alto S,16,0,448,1,below,single,this!,this!,,8
P2,Alto S,16,28,476,1,below,single,This,This,,4
P2,Alto S,17,0,480,1,below,begin,ten,ten-,,6
P2,Alto S,17,6,486,1,below,end,der,-der,,2
P2,Alto S,17,8,488,1,below,single,world.,world.,,16
P2,Alto S,17,24,504,1,below,single,Yet,Yet,,8
P2,Alto S,18,0,512,1,below,single,love,love,yes,16
P2,Alto S,19,6,550,1,below,single,shines,shines,yes,2
P2,Alto S,21,16,624,1,below,single,in,in,,12
P2,Alto S,21,28,636,1,below,single,the,the,,4
P2,Alto S,22,0,640,1,below,single,night,night,,24
P2,Alto S,23,8,680,1,below,single,our,our,yes,6
P2,Alto S,23,28,700,1,below,single,eyes,eyes,,4
P2,Alto S,24,4,708,1,below,single,fail,fail,yes,4
P2,Alto S,24,28,732,1,below,begin,a,a-,,4
P2,Alto S,25,0,736,1,below,end,las,-las,,24
P2,Alto S,25,24,760,1,below,single,in,in,,8
P2,Alto S,26,0,768,1,below,single,time,time,,12
P2,Alto S,26,12,780,1,below,single,we,we,,4
P2,Alto S,26,16,784,1,below,single,feel,feel,yes,16
P2,Alto S,27,8,808,1,below,single,less,less,yes,8
P2,Alto S,28,0,832,1,below,single,and,and,,16
P2,Alto S,28,16,848,1,below,single,less,less,yes,16
P2,Alto S,32,20,980,1,below,single,Who,Who,yes,4
P2,Alto S,33,8,992,1,below,single,can,can,,4
P2,Alto S,33,12,996,1,below,single,feel?,feel?,yes,4
P2,Alto S,36,8,1064,1,below,single,Who,Who,yes,8
P2,Alto S,36,28,1084,1,below,single,feels,feels,yes,4
P2,Alto S,37,4,1092,1,below,single,these,these,yes,4
P2,Alto S,37,16,1104,1,below,begin,with,with-,,4
P2,Alto S,37,20,1108,1,below,end,ered,-ered,,4
P2,Alto S,37,24,1112,1,below,single,trees,trees,yes,8
P2,Alto S,39,16,1168,1,below,single,new,new,,8
P2,Alto S,39,24,1176,1,below,single,rains,rains,,8
P2,Alto S,40,0,1184,1,below,single,fall,fall,yes,8
P2,Alto S,40,20,1204,1,below,single,on,on,,4
P2,Alto S,40,24,1208,1,below,begin,drea,drea-,,4
P2,Alto S,40,28,1212,1,below,end,ry,-ry,yes,4
P2,Alto S,41,4,1220,1,below,single,dawns,dawns,yes,4
P2,Alto S,41,28,1244,1,below,single,where,where,,4
P2,Alto S,42,0,1248,1,below,single,is,is,,16
P2,Alto S,42,16,1264,1,below,single,the,the,,8
P2,Alto S,42,24,1272,1,below,single,sun,sun,yes,8
P2,Alto S,43,12,1292,1,below,single,to,to,yes,4
P2,Alto S,43,16,1296,1,below,single,dry,dry,yes,4
P2,Alto S,43,28,1308,1,below,single,our,our,yes,4
P2,Alto S,44,8,1320,1,below,single,new,new,yes,2
P2,Alto S,45,8,1352,1,below,single,day,day,,24
P2,Alto S,52,0,1520,1,below,single,What,What,,4
P2,Alto S,52,4,1524,1,below,single,are,are,yes,4
P2,Alto S,52,10,1530,1,below,begin,won,won-,,2
P2,Alto S,52,20,1540,1,below,end,ders,-ders,,4
P2,Alto S,53,0,1544,1,below,single,in,in,,8
P2,Alto S,53,12,1556,1,below,single,night?,night?,,12
P2,Alto S,57,8,1648,1,below,single,Where,Where,,8
P2,Alto S,57,16,1656,1,below,single,sleeps,sleeps,yes,8
P2,Alto S,58,4,1668,1,below,single,the,the,,4
P2,Alto S,58,8,1672,1,below,single,light?,light?,yes,16
P2,Alto S,60,28,1740,1,below,single,Deep,Deep,yes,4
P2,Alto S,61,16,1760,1,below,begin,shad,shad-,,4
P2,Alto S,61,20,1764,1,below,end,ows,-ows,,12
P2,Alto S,62,16,1792,1,below,single,live,live,yes,8
P2,Alto S,63,16,1816,1,below,single,in,in,yes,8
P2,Alto S,65,8,1856,1,below,single,night.,night.,,16
P2,Alto S,66,16,1888,1,below,single,We,We,,4
P2,Alto S,66,20,1892,1,below,begin,car,car-,,4
P2,Alto S,66,26,1898,1,below,end,ry,-ry,,2
P2,Alto S,66,28,1900,1,below,single,on,on,yes,4
P2,Alto S,67,4,1908,1,below,single,with,with,,4
P2,Alto S,67,8,1912,1,below,begin,flash,flash-,yes,8
P2,Alto S,67,20,1924,1,below,end,lights,-lights,yes,4
P2,Alto S,68,20,1956,1,below,single,in,in,,4
P2,Alto S,68,24,1960,1,below,begin,dark,dark-,,8
P2,Alto S,69,0,1968,1,below,end,ness,-ness,,8
P2,Alto S,69,22,1990,1,below,begin,em,em-,,2
P2,Alto S,69,24,1992,1,below,end,brace,-brace,yes,8
P2,Alto S,71,8,2032,1,below,single,new,new,,16
P2,Alto S,72,0,2048,1,below,single,world.,world.,yes,24
P2,Alto S,73,16,2088,1,below,single,Our,Our,,4
P2,Alto S,73,20,2092,1,below,single,one,one,yes,4
P2,Alto S,75,8,2120,1,below,single,world,world,yes,16
P2,Alto S,77,0,2160,1,below,single,This,This,,16
P2,Alto S,77,16,2176,1,below,single,Brave,Brave,,16
P2,Alto S,78,4,2196,1,below,single,World,World,yes,4
P2,Alto S,89,16,2552,1,below,single,warm,warm,yes,16
P2,Alto S,90,24,2592,1,below,single,"breath,","breath,",yes,8
P2,Alto S,91,24,2624,1,below,single,warm,warm,yes,8
P2,Alto S,92,8,2640,1,below,single,hands:,hands:,yes,24
P2,Alto S,93,24,2688,1,below,begin,to,to-,yes,8
P2,Alto S,94,12,2708,1,below,middle,geth,geth-,yes,4
P2,Alto S,95,24,2752,1,below,end,er.,-er.,yes,8
P2,Alto S,101,16,2936,1,below,begin,car,car-,,16
P2,Alto S,102,0,2952,1,below,end,ry,-ry,,8
P2,Alto S,102,16,2968,1,below,single,yours,yours,,16
P2,Alto S,103,0,2984,1,below,single,too,too,,32
P2,Alto S,104,8,3024,1,below,single,One,One,,24
P2,Alto S,105,0,3048,1,below,single,"light,","light,",,32
P2,Alto S,106,8,3088,1,below,single,though,though,,24
P2,Alto S,107,0,3112,1,below,single,"dim,","dim,",,16
P2,Alto S,108,0,3144,1,below,single,with,with,,16
P2,Alto S,108,16,3160,1,below,single,"love,","love,",yes,8
P2,Alto S,110,0,3192,1,below,single,can,can,,24
P2,Alto S,110,24,3216,1,below,single,pierce,pierce,yes,8
P2,Alto S,111,16,3240,1,below,single,can,can,,12
P2,Alto S,111,28,3252,1,below,single,pierce,pierce,yes,4
P2,Alto S,112,8,3264,1,below,single,night,night,yes,24
P2,Alto S,113,24,3312,1,below,single,night,night,yes,8
P2,Alto S,115,0,3352,1,below,single,Who?,Who?,yes,32
P2,Alto S,118,0,3440,1,below,single,who,who,yes,32
P2,Alto S,120,0,3496,1,below,single,who,who,yes,24
P2,Alto S,122,0,3544,1,below,single,who,who,yes,24
P2,Alto S,124,0,3592,1,below,single,who,who,,16
P2,Alto S,124,16,3608,1,below,single,who,who,yes,8
P2,Alto S,125,16,3632,1,below,single,who,who,,8
P2,Alto S,126,0,3640,1,below,single,who,who,,16
P2,Alto S,126,16,3656,1,below,single,who,who,yes,8
P2,Alto S,129,0,3712,1,below,single,who,who,,24
P2,Alto S,130,4,3740,1,below,single,Night,Night,yes,4
P2,Alto S,133,0,3808,1,below,single,Light,Light,yes,24
P2,Alto S,134,12,3844,1,below,single,Light,Light,yes,12
P2,Alto S,136,8,3888,1,below,single,Night,Night,yes,16
P2,Alto S,139,8,3960,1,below,single,Light,Light,,16
P2,Alto S,140,8,3984,1,below,single,night,night,yes,16
P2,Alto S,141,8,4008,1,below,single,light,light,yes,16
P2,Alto S,142,16,4040,1,below,single,night,night,yes,8
P2,Alto S,144,16,4088,1,below,single,light,light,yes,8
P2,Alto S,148,0,4160,1,below,single,night,night,,24
P2,Alto S,149,0,4184,1,below,single,light,light,yes,24
P3,Baritone S,2,0,0,1,below,single,Here,Here,,16
P3,Baritone S,2,16,16,1,below,single,"now,","now,",,16
P3,Baritone S,3,6,38,1,below,begin,a,a-,,2
P3,Baritone S,3,8,40,1,below,end,wake,-wake,,8
P3,Baritone S,3,28,60,1,below,begin,with,with-,,4
P3,Baritone S,4,0,64,1,below,end,no,-no,,16
P3,Baritone S,4,16,80,1,below,single,light,light,yes,8
P3,Baritone S,5,8,104,1,below,single,Who,Who,,8
P3,Baritone S,5,16,112,1,below,single,sees,sees,,8
P3,Baritone S,5,30,126,1,below,begin,be,be-,,2
P3,Baritone S,6,0,128,1,below,end,yond,-yond,,8
P3,Baritone S,6,8,136,1,below,single,this,this,,8
P3,Baritone S,6,16,144,1,below,single,dark,dark,yes,8
P3,Baritone S,7,8,176,1,below,single,night?,night?,,16
P3,Baritone S,8,8,208,1,below,single,This,This,,8
P3,Baritone S,8,16,216,1,below,single,world,world,,8
P3,Baritone S,8,24,224,1,below,single,is,is,,8
P3,Baritone S,9,0,232,1,below,single,loud;,loud;,,8
P3,Baritone S,9,8,240,1,below,single,what,what,,8
P3,Baritone S,9,16,248,1,below,single,binds,binds,,8
P3,Baritone S,9,24,256,1,below,single,us,us,,8
P3,Baritone S,10,0,272,1,below,single,now?,now?,,8
P3,Baritone S,10,16,288,1,below,single,"Oh,","Oh,",,16
P3,Baritone S,11,0,304,1,below,single,what,what,,8
P3,Baritone S,11,8,312,1,below,begin,hol,hol-,,16
P3,Baritone S,11,24,328,1,below,end,low,-low,,8
P3,Baritone S,12,0,336,1,below,single,faith,faith,,8
P3,Baritone S,12,12,348,1,below,single,is,is,,4
P3,Baritone S,12,16,352,1,below,single,near?,near?,,8
P3,Baritone S,13,0,368,1,below,single,"Here,","Here,",,16
P3,Baritone S,13,16,384,1,below,single,here,here,,16
P3,Baritone S,14,6,406,1,below,begin,re,re-,,2
P3,Baritone S,14,8,408,1,below,middle,mem,mem-,,2
P3,Baritone S,14,10,410,1,below,end,ber,-ber,,2
P3,Baritone S,14,12,412,1,below,single,when,when,,4
P3,Baritone S,14,16,416,1,below,begin,voi,voi-,,4
P3,Baritone S,14,20,420,1,below,end,ces,-ces,,4
P3,Baritone S,14,24,424,1,below,single,rang?,rang?,yes,8
P3,Baritone S,15,28,460,1,below,single,Look,Look,,2
P3,Baritone S,15,30,462,1,below,single,at,at,,2
P3,Baritone S,16,0,464,1,below,single,this!,this!,,8
P3,Baritone S,16,28,492,1,below,single,This,This,,4
P3,Baritone S,17,0,496,1,below,begin,ten,ten-,,6
P3,Baritone S,17,6,502,1,below,end,der,-der,,2
P3,Baritone S,17,8,504,1,below,single,world.,world.,,16
P3,Baritone S,17,24,520,1,below,single,Yet,Yet,,8
P3,Baritone S,18,0,528,1,below,single,love,love,yes,16
P3,Baritone S,19,6,566,1,below,single,shines,shines,yes,2
P3,Baritone S,19,24,584,1,below,single,through,through,yes,8
P3,Baritone S,21,16,640,1,below,single,in,in,,12
P3,Baritone S,21,28,652,1,below,single,the,the,,4
P3,Baritone S,22,0,656,1,below,single,night,night,,24
P3,Baritone S,23,8,696,1,below,single,our,our,yes,6
P3,Baritone S,23,28,716,1,below,single,eyes,eyes,,4
P3,Baritone S,24,4,724,1,below,single,fail,fail,yes,4
P3,Baritone S,24,28,748,1,below,begin,a,a-,,4
P3,Baritone S,25,0,752,1,below,end,las,-las,,24
P3,Baritone S,25,24,776,1,below,single,in,in,,8
P3,Baritone S,26,0,784,1,below,single,time,time,,12
P3,Baritone S,26,12,796,1,below,single,we,we,,4
P3,Baritone S,26,16,800,1,below,single,feel,feel,yes,16
P3,Baritone S,27,8,824,1,below,single,less,less,yes,8
P3,Baritone S,28,0,848,1,below,single,and,and,,16
P3,Baritone S,28,16,864,1,below,single,less,less,yes,16
P3,Baritone S,32,20,996,1,below,single,Who,Who,yes,4
P3,Baritone S,33,8,1008,1,below,single,can,can,,4
P3,Baritone S,33,12,1012,1,below,single,feel?,feel?,yes,4
P3,Baritone S,36,8,1080,1,below,single,Who,Who,yes,8
P3,Baritone S,36,28,1100,1,below,single,feels,feels,yes,4
P3,Baritone S,37,4,1108,1,below,single,these,these,yes,4
P3,Baritone S,37,16,1120,1,below,begin,with,with-,,4
P3,Baritone S,37,20,1124,1,below,end,ered,-ered,,4
P3,Baritone S,37,24,1128,1,below,single,trees,trees,yes,8
P3,Baritone S,39,8,1176,1,below,single,new,new,,16
P3,Baritone S,39,24,1192,1,below,single,rains,rains,yes,4
P3,Baritone S,40,0,1200,1,below,single,fall,fall,,16
P3,Baritone S,40,20,1220,1,below,single,on,on,,4
P3,Baritone S,40,24,1224,1,below,begin,drea,drea-,,4
P3,Baritone S,40,28,1228,1,below,end,ry,-ry,yes,4
P3,Baritone S,41,4,1236,1,below,single,dawns,dawns,yes,4
P3,Baritone S,41,28,1260,1,below,single,where,where,,4
P3,Baritone S,42,0,1264,1,below,single,is,is,,8
P3,Baritone S,42,12,1276,1,below,single,the,the,,4
P3,Baritone S,42,16,1280,1,below,single,sun,sun,,12
P3,Baritone S,42,28,1292,1,below,single,sun,sun,yes,4
P3,Baritone S,43,12,1308,1,below,single,to,to,,4
P3,Baritone S,43,16,1312,1,below,single,dry,dry,yes,4
P3,Baritone S,43,28,1324,1,below,single,our,our,yes,4
P3,Baritone S,44,8,1336,1,below,single,new,new,yes,2
P3,Baritone S,45,8,1368,1,below,single,day,day,,24
P3,Baritone S,46,24,1416,1,below,single,for,for,,16
P3,Baritone S,46,40,1432,1,below,single,night,night,yes,8
P3,Baritone S,49,0,1520,1,below,single,in,in,,16
P3,Baritone S,50,8,1552,1,below,single,night;,night;,,16
P3,Baritone S,51,0,1568,1,below,begin,pre,pre-,,4
P3,Baritone S,51,4,1572,1,below,middle,ced,ced-,,4
P3,Baritone S,51,10,1578,1,below,end,ing,-ing,,2
P3,Baritone S,51,12,1580,1,below,single,night,night,yes,4
P3,Baritone S,53,4,1628,1,below,single,Where,Where,,4
P3,Baritone S,53,8,1632,1,below,single,are,are,yes,8
P3,Baritone S,53,18,1642,1,below,begin,won,won-,,2
P3,Baritone S,54,4,1652,1,below,end,ders,-ders,,4
P3,Baritone S,54,8,1656,1,below,begin,with,with-,,2
P3,Baritone S,54,10,1658,1,below,end,out,-out,yes,6
P3,Baritone S,54,20,1668,1,below,single,stars?,stars?,yes,4
P3,Baritone S,57,8,1728,1,below,single,Where,Where,,8
P3,Baritone S,57,16,1736,1,below,single,sleeps,sleeps,yes,8
P3,Baritone S,58,4,1748,1,below,single,the,the,,4
P3,Baritone S,58,8,1752,1,below,single,light?,light?,yes,16
P3,Baritone S,60,28,1820,1,below,single,Deep,Deep,yes,4
P3,Baritone S,61,16,1840,1,below,begin,shad,shad-,,4
P3,Baritone S,61,20,1844,1,below,end,ows,-ows,,12
P3,Baritone S,62,16,1872,1,below,single,live,live,yes,8
P3,Baritone S,63,16,1896,1,below,single,in,in,yes,8
P3,Baritone S,65,8,1936,1,below,single,night.,night.,,16
P3,Baritone S,68,8,2024,1,below,begin,car,car-,,8
P3,Baritone S,68,20,2036,1,below,end,ry,-ry,,12
P3,Baritone S,69,0,2048,1,below,single,on,on,,24
P3,Baritone S,69,24,2072,1,below,begin,Em,Em-,,4
P3,Baritone S,69,28,2076,1,below,end,brace,-brace,yes,4
P3,Baritone S,70,16,2096,1,below,single,this:,this:,,8
P3,Baritone S,71,8,2112,1,below,single,new,new,,16
P3,Baritone S,72,0,2128,1,below,single,world.,world.,yes,24
P3,Baritone S,73,16,2168,1,below,single,Our,Our,,4
P3,Baritone S,73,20,2172,1,below,single,one,one,yes,4
P3,Baritone S,75,8,2200,1,below,single,world,world,yes,16
P3,Baritone S,77,0,2240,1,below,single,This,This,,16
P3,Baritone S,77,16,2256,1,below,single,Brave,Brave,,16
P3,Baritone S,78,4,2276,1,below,single,World,World,yes,4
P3,Baritone S,89,16,2632,1,below,single,warm,warm,yes,16
P3,Baritone S,91,0,2680,1,below,single,"breath,","breath,",,16
P3,Baritone S,91,24,2704,1,below,single,warm,warm,yes,8
P3,Baritone S,92,8,2720,1,below,single,hands:,hands:,yes,24
P3,Baritone S,93,24,2768,1,below,begin,to,to-,yes,8
P3,Baritone S,95,16,2824,1,below,middle,geth,geth-,,12
P3,Baritone S,95,28,2836,1,below,end,er.,-er.,yes,4
P3,Baritone S,97,8,2880,1,below,single,should,should,,16
P3,Baritone S,97,24,2896,1,below,single,your,your,,8
P3,Baritone S,98,0,2904,1,below,single,"hands,","hands,",,8
P3,Baritone S,102,8,3040,1,below,single,yours,yours,yes,24
P3,Baritone S,103,8,3072,1,below,single,too,too,,24
P3,Baritone S,104,8,3104,1,below,single,One,One,,24
P3,Baritone S,105,0,3128,1,below,single,"light,","light,",,32
P3,Baritone S,106,8,3168,1,below,single,though,though,,16
P3,Baritone S,106,24,3184,1,below,single,"dim,","dim,",,8
P3,Baritone S,107,0,3192,1,below,single,"dim,","dim,",,16
P3,Baritone S,108,0,3224,1,below,single,with,with,,16
P3,Baritone S,108,16,3240,1,below,single,"love,","love,",yes,8
P3,Baritone S,110,0,3272,1,below,single,can,can,,32
P3,Baritone S,111,0,3304,1,below,single,pierce,pierce,yes,32
P3,Baritone S,112,8,3344,1,below,single,night,night,yes,24
P3,Baritone S,113,24,3392,1,below,single,night,night,yes,8
P3,Baritone S,114,8,3408,1,below,single,night,night,yes,8
P3,Baritone S,115,16,3448,1,below,single,Who,Who,yes,16
P3,Baritone S,116,8,3472,1,below,single,are,are,,8
P3,Baritone S,116,16,3480,1,below,single,we?,we?,,8
P3,Baritone S,117,16,3512,1,below,single,Warm,Warm,,8
P3,Baritone S,118,8,3528,1,below,single,hearts,hearts,,8
P3,Baritone S,119,8,3560,1,below,single,light,light,,8
P3,Baritone S,120,8,3584,1,below,single,Where,Where,,8
P3,Baritone S,120,16,3592,1,below,single,are,are,,8
P3,Baritone S,121,0,3600,1,below,single,we?,we?,,8
P3,Baritone S,122,0,3624,1,below,single,In,In,,8
P3,Baritone S,122,16,3640,1,below,single,the,the,,8
P3,Baritone S,124,0,3672,1,below,single,night.,night.,,8
P3,Baritone S,124,16,3688,1,below,single,Who,Who,,8
P3,Baritone S,125,4,3700,1,below,single,are,are,,4
